Pressure,Temperature,Density - CoolProp,Thermal Conductivity - CoolProp,Dynamic Viscosity - CoolProp,Density - GasPak,Thermal Conductivity - GasPak,Dynamic Viscosity - GasPak
20000000.0,233,18.138324767051774,0.18918869637720234,7.429015025535951e-06,18.136924759640156,0.1908547181106845,8.3619732970220709e-06
20000000.0,234,18.06756973244578,0.18945629343014844,7.452135343416964e-06,18.066102958498867,0.1911070827179045,8.3796123324610346e-06
20000000.0,235,17.99739154275863,0.18972412255448481,7.47520895911646e-06,17.995861248518214,0.19135938248290241,8.3972598464255446e-06
20000000.0,236,17.92778292354898,0.18999221589006088,7.498236132846839e-06,17.926192285404607,0.19161168400694256,8.4149153881438787e-06
20000000.0,237,17.858736724711,0.19026060418905336,7.521217122956778e-06,17.857088850113172,0.19186405307092252,8.4325785163997461e-06
20000000.0,238,17.790245917808207,0.190529316856691,7.544152185965395e-06,17.788543846192681,0.19211655461417618,8.4502487993077843e-06
20000000.0,239,17.722303593475267,0.19079838199125804,7.567041576595052e-06,17.720550297196837,0.19236925271259797,8.4679258140986909e-06
20000000.0,240,17.65490295888592,0.19106782642335252,7.589885547802966e-06,17.653101344160099,0.19262221056603157,8.4856091469065485e-06
20000000.0,241,17.588037335285073,0.1913376757543861,7.612684350811562e-06,17.586190243136098,0.19287549047840521,8.5032983925626049e-06
20000000.0,242,17.521700155583172,0.1916079543943057,7.635438235137688e-06,17.51981036279696,0.19312915384283186,8.5209931543977817e-06
20000000.0,243,17.455884962011087,0.19187868559853583,7.658147448620694e-06,17.453955182091882,0.19338326112047011,8.5386930440465087e-06
20000000.0,244,17.390585403833725,0.19214989150412465,7.680812237449402e-06,17.388618287963098,0.19363787183357908,8.5563976812586503e-06
20000000.0,245,17.32579523512073,0.19242159316509194,7.703432846188073e-06,17.323793373117873,0.19389304454323197,8.5741066937148249e-06
20000000.0,246,17.261508312572595,0.19269381058698226,7.726009517801327e-06,17.259474233854782,0.19414883683612738,8.5918197168467056e-06
20000000.0,247,17.197718593400637,0.19296656276060617,7.74854249367811e-06,17.195654767942859,0.19440530531782424,8.6095363936649146e-06
20000000.0,248,17.134420133259262,0.19323986769498713,7.771032013654715e-06,17.132328972552155,0.19466250558877679,8.6272563745858206e-06
20000000.0,249,17.071607084229072,0.19351374244950484,7.793478316036914e-06,17.0694909422342,0.19492049224403857,8.6449793172694315e-06
20000000.0,250,17.00927369284936,0.1937882031652452,7.815881637621216e-06,17.007134866951077,0.19517931884930811,8.6627048864558327e-06
20000000.0,251,16.9474142981986,0.1940632650955587,7.838242213715285e-06,16.945255030151802,0.19543903793907394,8.6804327538107999e-06
20000000.0,252,16.886023330021604,0.19433894263583312,7.860560278157584e-06,16.883845806894556,0.19569970100073067,8.6981625977709378e-06
20000000.0,253,16.825095306902014,0.19461524935249236,7.882836063336208e-06,16.82290166201371,0.19596135846416138,8.7158941033963438e-06
